,7_TCGA_hg19,10_TCGA_hg19,EGFR_hg19,7_TCGA_hg38,10_TCGA_hg38,EGFR_hg38,7_UCSC_hg19,10_UCSC_hg19,EGFR_ucsc
TCGA-VM-A8CA,0.00779896013864818,-0.022175290390707498,0.0,0.00857365549493375,-0.0009293680297397769,0.0,0.0008583690987124463,0.0,0.0
TCGA-VM-A8CB,0.0,-0.007391763463569166,0.0,0.003897116134060795,-0.019516728624535316,0.0,0.0,0.0,0.0
TCGA-VM-A8CD,0.008665511265164644,-1.0,0.0,0.010132501948558068,-1.0,0.0,0.0,-1.0,0.0
TCGA-VM-A8CE,0.006932409012131715,-0.01689545934530095,0.0,0.009353078721745909,-0.0055762081784386614,0.0,0.0,0.0,0.0
TCGA-VM-A8CF,0.16031195840554593,-0.025343189017951427,0.0,0.18706157443491817,-0.006505576208178439,0.0,0.1742489270386266,0.0,0.0
TCGA-VM-A8CH,0.004332755632582322,-0.0010559662090813093,0.0,0.0,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-VV-A829,0.0,0.0,0.0,0.0,-0.023234200743494422,0.0,0.0,0.0,0.0
TCGA-VV-A86M,0.0,-0.0010559662090813093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-VW-A7QS,0.46013864818024264,-0.004223864836325237,0.0,0.4528448947778644,-0.0037174721189591076,0.0,0.4669527896995708,0.0,0.0
TCGA-VW-A8FI,0.9974003466204506,-1.0,2.0,1.0,-1.0,2.0,0.9991416309012876,-0.9989868287740629,1.0
TCGA-W9-A837,0.0017331022530329288,-0.028511087645195353,0.0,0.003897116134060795,-0.013940520446096654,0.0,0.0,0.0,0.0
TCGA-WH-A86K,0.004332755632582322,-0.059134107708553325,0.0,0.004676539360872954,-0.05204460966542751,0.0,0.002575107296137339,-0.044579533941236066,0.0
TCGA-WY-A858,0.0,0.0,0.0,0.000779423226812159,-0.03903345724907063,0.0,0.0,0.0,0.0
TCGA-WY-A859,0.0,-0.0021119324181626186,0.0,0.009353078721745909,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-WY-A85A,0.0025996533795493936,-0.0021119324181626186,0.0,0.003897116134060795,-0.0037174721189591076,0.0,0.0,-0.002026342451874367,0.0
TCGA-WY-A85B,0.07452339688041594,-0.0010559662090813093,0.0,0.06780982073265783,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-WY-A85C,0.008665511265164644,-0.0031678986272439284,0.0,0.018706157443491817,-0.041821561338289966,0.0,0.0,0.0,0.0
TCGA-WY-A85D,0.0017331022530329288,-0.4677930306230201,0.0,0.0,-0.4340148698884758,0.0,0.0,-0.42451874366767983,0.0
TCGA-WY-A85E,0.9965337954939342,-0.02006335797254488,1.0,0.9992205767731879,-0.026022304832713755,1.0,0.9982832618025751,0.0,1.0
